latitude,longitude,datetime,power,confidence,surface_temperature_celcius
-37.395,146.056,2009-03-02T04:58:20,29.5,83,57
-37.381,146.052,2009-03-02T04:58:20,50.4,92,70
-37.354,146.041,2009-03-02T04:58:20,33.1,85,59
-37.341,146.035,2009-03-02T04:58:20,47.9,90,68
-37.351,146.035,2009-03-02T04:58:20,30.3,83,58
-37.338,146.028,2009-03-02T04:58:20,29.7,83,57
-37.332,145.923,2009-03-02T00:40:10,35.1,82,56
-37.381,146.078,2009-03-02T00:40:10,41.2,81,63
-37.327,145.921,2009-03-01T15:19:10,30.2,100,48
-37.363,146.072,2009-03-01T15:19:10,60.5,92,70
-37.38,146.088,2009-03-01T15:19:10,37,100,52
-37.388,146.088,2009-03-01T13:36:40,40.5,100,55
-37.377,146.084,2009-03-01T13:36:40,57,100,66
-37.38,146.067,2009-03-01T13:36:40,39.1,100,56
-37.369,146.064,2009-03-01T13:36:40,48.2,99,63
-37.339,146.047,2009-03-01T13:36:40,27.9,98,46
-37.344,146.026,2009-03-01T13:36:40,21.7,84,41
-37.54,145.898,2009-03-01T04:15:40,49.8,88,64
-37.355,146.051,2009-03-01T04:15:40,112.6,100,95
-37.356,146.04,2009-03-01T04:15:40,104.4,100,92
-37.346,146.049,2009-03-01T04:15:40,92.3,99,87
-37.347,146.038,2009-03-01T04:15:40,81.3,98,82
-37.349,146.027,2009-03-01T04:15:40,30.2,81,55
-37.335,145.916,2009-03-01T04:15:40,44.6,88,64
-37.355,146.06,2009-02-28T12:53:50,76.4,100,77
-37.357,146.046,2009-02-28T12:53:50,92.4,100,83
-37.346,146.044,2009-02-28T12:53:50,20,81,40
-37.328,145.945,2009-02-27T15:31:20,30.8,100,52
-37.343,145.918,2009-02-27T15:31:20,44.2,100,62
-37.362,146.054,2009-02-27T15:31:20,36.9,100,56
-37.353,145.927,2009-02-27T15:31:20,25.4,100,48
-37.365,146.006,2009-02-27T15:31:20,22.3,93,44
-37.364,145.936,2009-02-27T15:31:20,37.4,100,56
-37.533,145.897,2009-02-27T15:31:20,25.3,98,46
-37.535,145.908,2009-02-27T15:31:20,19.6,85,41
-37.638,145.796,2009-02-27T15:31:20,30.6,100,51
-37.647,145.794,2009-02-27T15:31:20,19.6,86,41
-37.657,145.803,2009-02-27T15:31:20,23.8,95,45
-37.361,145.926,2009-02-27T13:48:50,17,81,40
-37.348,145.921,2009-02-27T13:48:50,16.5,80,40
-37.644,145.787,2009-02-27T04:27:50,57.6,93,72
-37.646,145.775,2009-02-27T04:27:50,29.6,82,55
-37.653,145.79,2009-02-27T04:27:40,30.1,82,56
-37.655,145.778,2009-02-27T04:27:40,46.8,89,66
-38.913,146.279,2009-02-27T04:27:20,128,100,100
-37.477,146.039,2009-02-26T13:06:10,18.5,80,40
-37.468,146.037,2009-02-26T13:06:10,41.3,100,58
-37.457,146.047,2009-02-26T13:06:10,26.7,100,48
-37.459,146.035,2009-02-26T13:06:10,27.9,100,50
-37.448,146.045,2009-02-26T13:06:10,58.4,100,69
-37.437,146.055,2009-02-26T13:06:10,29.9,100,52
-37.439,146.043,2009-02-26T13:06:10,27.8,100,49
-37.428,146.053,2009-02-26T13:06:10,27.1,94,50
-37.419,146.051,2009-02-26T13:06:10,43.6,100,62
-37.41,146.049,2009-02-26T13:06:10,31.7,100,54
-37.375,146.047,2009-02-26T13:06:10,25.2,100,47
-37.337,145.979,2009-02-26T13:06:10,28.5,100,50
-37.34,145.956,2009-02-26T13:06:10,21.3,94,44
-37.341,145.945,2009-02-26T13:06:10,24.7,98,48
-37.344,145.922,2009-02-26T13:06:10,68.2,100,74
-37.331,145.954,2009-02-26T13:06:10,22,95,45
-37.332,145.942,2009-02-26T13:06:10,49.2,100,64
-37.334,145.931,2009-02-26T13:06:10,36.5,100,56
-37.335,145.92,2009-02-26T13:06:10,30.5,100,51
-38.549,142.959,2009-02-26T13:06:00,20.9,84,41
-37.656,145.784,2009-02-26T13:06:00,31.8,100,52
-37.646,145.782,2009-02-26T13:06:00,28.9,100,49
-37.343,145.936,2009-02-26T03:45:00,28.7,80,54
-37.383,146.027,2009-02-26T03:45:00,42.8,89,65
-37.379,146.023,2009-02-26T03:45:00,32.3,84,59
-38.919,146.285,2009-02-26T03:44:30,135.1,87,101
-37.337,145.936,2009-02-25T15:43:30,47.4,100,62
-37.339,145.95,2009-02-25T15:43:30,61.8,100,71
-37.347,145.934,2009-02-25T15:43:30,32.1,100,51
-37.367,145.942,2009-02-25T15:43:30,26.4,99,47
-37.344,145.929,2009-02-25T12:23:20,41.3,100,57
-37.341,145.922,2009-02-25T12:23:20,38.4,100,55
-37.439,146.043,2009-02-25T04:40:00,59.9,92,74
-37.435,146.037,2009-02-25T04:40:00,66.5,96,78
-37.412,146.047,2009-02-25T04:40:00,45.4,90,67
-37.414,146.032,2009-02-25T04:40:00,146.7,100,104
-37.401,146.044,2009-02-25T04:40:00,202.9,100,117
-37.404,146.029,2009-02-25T04:40:00,97.5,100,90
-37.396,146.01,2009-02-25T04:40:00,106.7,100,92
-37.386,146.007,2009-02-25T04:40:00,33,84,58
-37.353,145.973,2009-02-25T04:40:00,64.1,84,76
-37.346,145.953,2009-02-25T04:40:00,54,91,70
-37.345,145.955,2009-02-25T00:21:50,74.1,88,79
-37.368,145.985,2009-02-25T00:21:50,91,99,86
-37.369,145.996,2009-02-25T00:21:50,51.7,88,68
-37.392,146.026,2009-02-25T00:21:50,154.7,100,106
-37.394,146.037,2009-02-25T00:21:50,172,100,110
-37.421,146.037,2009-02-25T00:21:50,32.6,82,56
-37.43,146.035,2009-02-25T00:21:50,77.5,97,81
-37.431,146.046,2009-02-25T00:21:50,167.1,100,109
-37.344,145.953,2009-02-24T15:00:50,54.4,100,65
-37.349,145.973,2009-02-24T15:00:50,38.5,100,55
-37.361,145.97,2009-02-24T15:00:50,24,91,43
-37.481,146.035,2009-02-24T13:18:20,22.5,83,41
-37.455,145.974,2009-02-24T13:18:20,23.4,80,42
-37.437,146.032,2009-02-24T13:18:20,26.9,84,47
-37.426,146.041,2009-02-24T13:18:20,65.1,100,71
-37.427,146.029,2009-02-24T13:18:20,44.5,100,60
-37.416,146.039,2009-02-24T13:18:20,93.9,100,84
-37.418,146.027,2009-02-24T13:18:20,97.3,100,85
-37.407,146.036,2009-02-24T13:18:20,30.9,93,50
-37.398,146.034,2009-02-24T13:18:20,80,100,78
-37.4,146.022,2009-02-24T13:18:20,49.7,100,64
-37.402,146.01,2009-02-24T13:18:20,21.4,88,42
-37.404,145.936,2009-02-24T13:18:20,28,97,46
-37.395,145.934,2009-02-24T13:18:20,21.3,82,40
-37.376,146.01,2009-02-24T13:18:20,37.8,98,55
-37.378,145.998,2009-02-24T13:18:20,34.8,90,53
-37.371,145.984,2009-02-24T13:18:20,36.2,85,54
-37.376,145.947,2009-02-24T13:18:20,38,100,55
-37.378,145.936,2009-02-24T13:18:20,21.7,84,41
-37.367,145.945,2009-02-24T13:18:20,232.7,100,121
-37.369,145.933,2009-02-24T13:18:20,31.8,100,50
-37.354,145.967,2009-02-24T13:18:20,79.5,100,78
-37.356,145.955,2009-02-24T13:18:20,155.5,100,104
-37.358,145.942,2009-02-24T13:18:20,232.5,100,121
-37.36,145.931,2009-02-24T13:18:20,25.2,93,44
-37.345,145.965,2009-02-24T13:18:20,65.7,100,71
-37.347,145.953,2009-02-24T13:18:20,147.6,100,101
-37.349,145.941,2009-02-24T13:18:20,71.4,100,74
-37.456,145.99,2009-02-24T03:57:10,40.4,80,62
-37.457,145.972,2009-02-24T03:57:10,55.2,91,69
-37.41,146.015,2009-02-24T03:57:10,51.7,89,69
-37.387,146.011,2009-02-24T03:57:10,53,83,69
-37.389,145.993,2009-02-24T03:57:10,56.3,92,70
-37.377,145.991,2009-02-24T03:57:10,42.3,86,61
-37.379,145.974,2009-02-24T03:57:10,86.3,98,83
-37.369,145.956,2009-02-24T03:57:10,82.7,97,81
-37.371,145.939,2009-02-24T03:57:10,43.5,86,62
-38.922,146.297,2009-02-24T03:56:50,116.3,100,95
-38.488,146.81,2009-02-24T03:56:50,53.4,92,71
-38.49,146.792,2009-02-24T03:56:50,33.6,85,60
-38.48,146.773,2009-02-24T03:56:50,27.6,81,55
-38.453,146.822,2009-02-24T03:56:50,43.3,83,65
-38.454,146.817,2009-02-24T03:56:50,38.7,86,61
-38.443,146.816,2009-02-24T03:56:50,29,80,54
-39.01,146.359,2009-02-23T15:56:00,38.5,100,55
-39.02,146.337,2009-02-23T15:56:00,135.4,100,99
-39.022,146.358,2009-02-23T15:56:00,30.2,94,50
-38.443,146.821,2009-02-23T15:55:50,37.4,100,52
-38.456,146.82,2009-02-23T15:55:50,31.7,99,49
-37.405,144.2,2009-02-23T15:55:40,55.9,85,67
-37.407,144.162,2009-02-23T15:55:40,56.2,100,66
-37.409,144.178,2009-02-23T15:55:40,55.2,100,66
-37.411,144.193,2009-02-23T15:55:40,38.7,100,55
-37.418,144.161,2009-02-23T15:55:40,24.3,88,42
-37.42,144.176,2009-02-23T15:55:40,38.5,100,54
-39.014,146.328,2009-02-23T12:35:00,34.6,100,51
-37.404,144.151,2009-02-23T04:52:10,30.2,80,61
-37.407,144.133,2009-02-23T04:52:10,213.6,100,120
-37.946,145.348,2009-02-23T04:52:00,65.9,92,81
-37.95,145.328,2009-02-23T04:52:00,88.5,100,90
-37.943,145.303,2009-02-23T04:52:00,48,94,74
-37.927,145.32,2009-02-23T04:52:00,119.2,94,100
-37.676,145.622,2009-02-23T04:52:00,44,89,66
-37.651,145.683,2009-02-23T04:52:00,36.9,85,62
-37.639,145.678,2009-02-23T04:52:00,45.8,91,68
-37.643,145.658,2009-02-23T04:52:00,68,96,79
-37.439,145.992,2009-02-23T04:52:00,74.6,97,81
-37.445,145.967,2009-02-23T04:52:00,58.3,93,73
-37.439,145.983,2009-02-23T04:52:00,77.5,97,82
-37.427,145.978,2009-02-23T04:52:00,131.7,100,100
-37.409,145.998,2009-02-23T04:52:00,56.2,93,73
-39.019,146.362,2009-02-23T04:51:40,40.3,87,62
-38.943,146.41,2009-02-23T04:51:40,107.7,94,95
-38.943,146.405,2009-02-23T04:51:40,100.7,100,93
-38.926,146.302,2009-02-23T04:51:40,70.8,98,83
-38.492,146.807,2009-02-23T04:51:40,49.9,92,71
-38.498,146.782,2009-02-23T04:51:40,124.2,100,99
-38.496,146.803,2009-02-23T04:51:40,78.9,98,84
-38.501,146.778,2009-02-23T04:51:40,88.5,100,88
-37.347,145.843,2009-02-23T00:34:00,55.6,91,69
-37.452,146.035,2009-02-23T00:34:00,30.8,81,55
-37.641,145.681,2009-02-22T13:30:30,44.3,100,63
-37.386,145.94,2009-02-22T13:30:30,33.8,100,54
-37.344,145.843,2009-02-22T13:30:30,28.1,100,49
-37.346,145.845,2009-02-22T04:09:30,157,100,106
-37.347,145.832,2009-02-22T04:09:30,33.1,84,58
-37.325,145.853,2009-02-22T04:09:30,47.4,90,68
-37.646,145.713,2009-02-22T04:09:20,128.6,94,99
-37.636,145.711,2009-02-22T04:09:20,130.9,100,100
-37.637,145.699,2009-02-22T04:09:20,124.9,100,99
-37.628,145.697,2009-02-22T04:09:20,86.1,99,86
-37.4,145.995,2009-02-22T04:09:20,34.4,85,60
-37.401,145.982,2009-02-22T04:09:20,65.7,90,77
-37.391,145.981,2009-02-22T04:09:20,103.9,100,92
-37.393,145.968,2009-02-22T04:09:20,111,94,95
-37.383,145.966,2009-02-22T04:09:20,45.8,84,66
-37.386,145.942,2009-02-22T04:09:20,49.9,85,67
-37.444,146.031,2009-02-21T12:47:50,20.5,83,40
-37.383,145.962,2009-02-21T12:47:50,54.5,100,66
-37.384,145.946,2009-02-21T12:47:50,58,100,67
-37.386,145.925,2009-02-21T12:47:50,26.8,98,46
-37.394,145.951,2009-02-21T00:46:10,67.9,94,75
-37.396,145.975,2009-02-21T00:46:10,57.1,91,70
-37.391,145.987,2009-02-20T15:25:00,23.3,89,43
-37.392,145.998,2009-02-20T15:25:00,31.3,100,49
-37.396,145.962,2009-02-20T15:25:00,22.1,83,41
-37.398,145.973,2009-02-20T15:25:00,54,100,65
-37.4,145.985,2009-02-20T15:25:00,30.5,100,50
-37.405,145.96,2009-02-20T15:25:00,57.4,100,67
-37.407,145.971,2009-02-20T15:25:00,37.6,94,56
-37.409,145.982,2009-02-20T15:25:00,39.6,100,57
-37.407,145.898,2009-02-20T04:21:40,94.7,94,87
-37.434,145.974,2009-02-20T04:21:30,63.6,95,76
-37.435,145.963,2009-02-20T04:21:30,82.6,98,83
-37.425,145.972,2009-02-20T04:21:30,72.6,97,80
-37.426,145.961,2009-02-20T04:21:30,34,84,58
-37.416,145.97,2009-02-20T04:21:30,91.2,100,87
-37.408,145.957,2009-02-20T04:21:30,39.9,86,61
-38.97,146.323,2009-02-19T16:20:30,40.7,100,58
-38.97,146.319,2009-02-19T16:20:30,41.2,100,58
-36.534,146.945,2009-02-19T13:00:10,18.7,88,42
-38.968,146.327,2009-02-19T12:59:40,18.8,83,41
-38.969,146.314,2009-02-19T12:59:40,107.9,100,90
-38.971,146.3,2009-02-19T12:59:40,103.2,100,88
-38.956,146.339,2009-02-19T12:59:40,59.6,100,69
-38.958,146.325,2009-02-19T12:59:40,98.1,100,86
-38.945,146.351,2009-02-19T12:59:40,41.6,100,58
-38.947,146.337,2009-02-19T12:59:40,34.8,100,54
-38.935,146.349,2009-02-19T12:59:40,19.4,82,40
-38.863,146.438,2009-02-19T12:59:40,23.3,94,44
-38.998,146.321,2009-02-19T12:59:30,143.1,100,100
-38.989,146.318,2009-02-19T12:59:30,86.4,100,81
-38.862,146.445,2009-02-18T15:37:40,23.8,93,44
-38.942,146.344,2009-02-18T15:37:40,50.3,100,63
-38.95,146.329,2009-02-18T15:37:40,125.6,100,95
-38.951,146.342,2009-02-18T15:37:40,43.4,100,59
-38.957,146.315,2009-02-18T15:37:40,32.3,100,52
-38.959,146.327,2009-02-18T15:37:40,24.4,95,45
-37.684,145.644,2009-02-18T15:37:20,26.9,99,47
-38.954,146.322,2009-02-18T13:54:20,33.1,100,50
-38.955,146.318,2009-02-18T13:54:20,25.1,92,44
-37.309,145.83,2009-02-18T00:15:40,71.1,96,78
-37.311,145.842,2009-02-18T00:15:40,63.2,94,74
-38.864,146.428,2009-02-17T14:54:50,27.3,100,47
-38.869,146.452,2009-02-17T14:54:50,40,100,57
-37.347,145.765,2009-02-17T13:12:20,20.5,89,42
-37.311,145.833,2009-02-17T13:12:20,29.1,96,49
-37.659,145.773,2009-02-17T13:12:10,40.9,100,58
-37.646,145.735,2009-02-17T13:12:10,27.1,100,48
-37.632,145.643,2009-02-17T13:12:10,21.9,93,44
-37.459,146.019,2009-02-17T13:12:10,36.3,100,55
-37.458,145.96,2009-02-17T13:12:10,39,85,58
-38.941,146.329,2009-02-17T13:11:50,58.5,100,69
-38.942,146.317,2009-02-17T13:11:50,118.8,100,94
-38.944,146.306,2009-02-17T13:11:50,84.1,100,82
-38.932,146.327,2009-02-17T13:11:50,24.3,91,47
-38.929,146.278,2009-02-17T13:11:50,78.7,100,80
-38.931,146.267,2009-02-17T13:11:50,69.3,100,76
-38.917,146.306,2009-02-17T13:11:50,18.5,80,40
-38.919,146.294,2009-02-17T13:11:50,40.4,100,57
-38.921,146.282,2009-02-17T13:11:50,20.4,87,42
-38.876,146.463,2009-02-17T13:11:50,107.2,100,90
-38.878,146.451,2009-02-17T13:11:50,35.3,100,56
-38.869,146.449,2009-02-17T13:11:50,18.1,84,42
-38.871,146.438,2009-02-17T13:11:50,43.2,100,60
-38.872,146.426,2009-02-17T13:11:50,19.5,86,42
-38.863,146.424,2009-02-17T13:11:50,27.9,100,49
-38.865,146.412,2009-02-17T13:11:50,31.2,100,52
-38.939,146.323,2009-02-17T03:50:30,149.4,100,106
-38.879,146.436,2009-02-17T03:50:30,75.5,98,83
-37.456,146.015,2009-02-16T15:49:30,41,100,57
-37.469,146.028,2009-02-16T15:49:30,21.5,86,42
-37.676,145.622,2009-02-16T15:49:30,21.1,89,43
-37.211,145.532,2009-02-16T15:49:20,19.1,82,40
-37.213,145.546,2009-02-16T15:49:20,24.1,95,45
-37.313,145.835,2009-02-16T15:49:20,31.9,100,52
-37.324,145.831,2009-02-16T15:49:20,106.6,100,89
-37.326,145.848,2009-02-16T15:49:20,81.8,100,80
-37.329,145.815,2009-02-16T12:29:30,20.9,88,42
-37.596,145.916,2009-02-16T04:45:50,31.1,83,57
-38.922,146.398,2009-02-16T04:45:30,94.4,100,90
-38.922,146.413,2009-02-16T04:45:30,61,96,79
-38.918,146.312,2009-02-16T04:45:30,59.2,88,72
-38.88,146.421,2009-02-16T00:28:20,46,83,70
-38.917,146.401,2009-02-16T00:28:20,43.3,82,68
-38.915,146.31,2009-02-16T00:28:20,42.6,83,63
-38.929,146.425,2009-02-16T00:28:20,86,99,86
-38.923,146.295,2009-02-16T00:28:20,46.8,89,65
-38.924,146.308,2009-02-16T00:28:20,191.4,100,114
-38.926,146.32,2009-02-16T00:28:20,44.6,88,65
-37.591,145.924,2009-02-16T00:28:00,46.1,88,65
-37.633,145.631,2009-02-16T00:28:00,49,89,66
-37.352,145.865,2009-02-16T00:27:50,221.7,100,120
-37.36,145.851,2009-02-16T00:27:50,50.1,90,67
-37.361,145.863,2009-02-16T00:27:50,94.2,99,86
-38.916,146.318,2009-02-15T15:07:00,50.5,100,63
-38.917,146.311,2009-02-15T15:07:00,27.5,99,47
-38.92,146.328,2009-02-15T15:07:00,39.2,100,55
-37.903,145.683,2009-02-15T15:06:50,35.3,100,53
-37.463,145.991,2009-02-15T13:24:30,35.6,100,55
-37.5,145.478,2009-02-15T13:24:30,19.2,84,41
-37.495,145.483,2009-02-15T13:24:30,26.2,100,47
-37.497,145.471,2009-02-15T13:24:30,29,100,50
-37.542,145.199,2009-02-15T13:24:30,31.9,100,51
-37.532,145.196,2009-02-15T13:24:30,27,99,47
-37.46,145.513,2009-02-15T13:24:30,21,88,42
-37.362,145.861,2009-02-15T13:24:30,71.3,100,75
-37.358,145.767,2009-02-15T13:24:30,28.6,100,48
-37.354,145.774,2009-02-15T13:24:30,31.1,100,50
-37.357,145.761,2009-02-15T13:24:30,28.1,100,47
-37.315,145.83,2009-02-15T13:24:30,35.5,100,55
-37.319,145.805,2009-02-15T13:24:30,27.3,100,48
-37.904,145.692,2009-02-15T13:24:20,21.8,90,43
-37.906,145.679,2009-02-15T13:24:20,31.3,100,51
-37.896,145.676,2009-02-15T13:24:20,48.5,100,63
-37.898,145.664,2009-02-15T13:24:20,26.4,99,47
-37.677,145.819,2009-02-15T13:24:20,30.8,100,51
-37.639,145.733,2009-02-15T13:24:20,21.8,88,42
-36.501,146.908,2009-02-15T04:03:20,49.5,87,71
-36.485,146.696,2009-02-15T04:03:20,65,90,78
-37.63,145.881,2009-02-15T04:03:10,36.4,85,60
-37.496,145.98,2009-02-15T04:03:10,26.8,80,54
-37.471,146.008,2009-02-15T04:03:10,33.7,83,58
-37.473,145.994,2009-02-15T04:03:10,48.9,90,67
-37.54,145.221,2009-02-15T04:03:10,184.4,100,116
-37.544,145.187,2009-02-15T04:03:10,50.1,94,75
-37.54,145.216,2009-02-15T04:03:10,237.2,100,126
-37.542,145.199,2009-02-15T04:03:10,190.9,100,117
-37.375,145.861,2009-02-15T04:03:10,38.4,85,59
-37.368,145.869,2009-02-15T04:03:10,72.5,96,79
-38.925,146.428,2009-02-15T04:02:40,88.9,100,87
-38.926,146.412,2009-02-15T04:02:40,133.3,100,102
-38.927,146.299,2009-02-15T04:02:40,34.4,81,58
-38.884,146.405,2009-02-15T04:02:40,73.9,98,84
-38.913,146.322,2009-02-14T16:02:00,28.4,99,47
-38.917,146.377,2009-02-14T16:02:00,22.3,85,42
-38.911,146.371,2009-02-14T16:02:00,23.2,91,44
-37.536,145.205,2009-02-14T12:41:40,24,90,43
-37.642,145.827,2009-02-14T12:41:40,40.3,100,57
-37.358,145.847,2009-02-14T12:41:40,23,91,44
-37.32,145.838,2009-02-14T12:41:40,21.5,89,43
-38.914,146.358,2009-02-14T12:41:10,28,80,49
-38.916,146.329,2009-02-14T12:41:10,25.2,94,45
-38.885,146.396,2009-02-14T12:41:10,59.4,100,70
-38.887,146.372,2009-02-14T12:41:10,47.3,98,63
-36.481,146.676,2009-02-14T04:58:10,26.4,81,55
-37.535,145.19,2009-02-14T04:58:00,78.3,99,86
-37.528,145.182,2009-02-14T04:58:00,82.8,100,87
-38.906,146.414,2009-02-14T00:40:30,42.6,87,64
-38.917,146.412,2009-02-14T00:40:30,99.8,100,89
-37.342,145.604,2009-02-14T00:40:10,32,82,56
-37.491,145.49,2009-02-14T00:40:10,37,83,57
-37.522,145.486,2009-02-14T00:40:10,34.9,83,57
-36.507,146.929,2009-02-14T00:39:50,32.4,80,53
-38.895,146.464,2009-02-13T15:19:10,35.5,91,55
-37.91,145.684,2009-02-13T15:19:00,52.9,100,65
-37.913,145.696,2009-02-13T15:19:00,32.6,100,52
-37.915,145.709,2009-02-13T15:19:00,28,100,48
-37.215,145.545,2009-02-13T15:18:50,40.3,100,58
-37.218,145.559,2009-02-13T15:18:50,68.3,100,74
-37.235,145.539,2009-02-13T15:18:50,50.2,100,64
-37.237,145.554,2009-02-13T15:18:50,42.5,100,59
-37.301,145.615,2009-02-13T15:18:50,32.2,100,52
-37.331,145.785,2009-02-13T15:18:50,20.4,81,40
-37.369,145.886,2009-02-13T15:18:50,28.1,91,48
-37.33,145.607,2009-02-13T15:18:50,44.6,100,60
-37.416,145.928,2009-02-13T15:18:50,33.7,100,51
-37.476,145.497,2009-02-13T15:18:50,47,100,61
-37.483,145.481,2009-02-13T15:18:50,59.9,100,69
-37.486,145.495,2009-02-13T15:18:50,97.4,100,85
-37.617,145.892,2009-02-13T15:18:50,22.2,87,42
-37.627,145.889,2009-02-13T15:18:50,44.7,100,59
-37.653,145.618,2009-02-13T15:18:50,19.8,82,40
-37.476,145.498,2009-02-13T15:18:50,47,100,61
-36.506,146.925,2009-02-13T15:18:30,23.2,88,42
-36.508,146.937,2009-02-13T15:18:30,29.2,100,48
-36.497,146.697,2009-02-13T15:18:30,42.6,100,58
-36.606,147.019,2009-02-13T15:18:30,22,83,41
-36.498,146.695,2009-02-13T13:36:50,58.7,100,68
-37.377,145.863,2009-02-13T13:36:40,26.9,98,46
-37.316,145.821,2009-02-13T13:36:40,24.2,95,45
-37.338,145.771,2009-02-13T13:36:40,21.9,88,42
-37.337,145.595,2009-02-13T13:36:40,26,98,46
-37.242,145.543,2009-02-13T13:36:40,45.7,100,61
-37.219,145.547,2009-02-13T13:36:40,92.8,100,84
-37.23,145.55,2009-02-13T13:36:40,50.3,100,65
-37.234,145.523,2009-02-13T13:36:40,32.9,100,52
-37.231,145.539,2009-02-13T13:36:40,137.3,100,99
-37.233,145.534,2009-02-13T13:36:40,126.7,100,96
-37.215,145.565,2009-02-13T13:36:40,20.9,85,43
-37.647,145.618,2009-02-13T13:36:30,31.9,100,52
-38.895,146.45,2009-02-13T13:36:10,19.6,84,41
-36.61,147.01,2009-02-13T04:15:30,36.7,87,63
-36.608,147.021,2009-02-13T04:15:30,85.3,99,85
-36.636,147.276,2009-02-13T04:15:30,28,80,54
-36.607,147.032,2009-02-13T04:15:30,66.2,95,77
-36.638,147.265,2009-02-13T04:15:30,28.5,80,54
-36.521,146.927,2009-02-13T04:15:30,46,83,69
-36.499,146.691,2009-02-13T04:15:30,49.3,93,73
-36.488,146.7,2009-02-13T04:15:30,44,92,70
-36.449,146.916,2009-02-13T04:15:30,63.3,90,79
-36.45,146.904,2009-02-13T04:15:30,198,100,118
-36.47,146.701,2009-02-13T04:15:30,26.9,85,61
-36.479,146.703,2009-02-13T04:15:30,34.6,88,65
-36.443,146.891,2009-02-13T04:15:30,35,85,66
-36.452,146.893,2009-02-13T04:15:30,53.8,94,75
-36.471,146.69,2009-02-13T04:15:30,56,95,77
-37.468,145.43,2009-02-13T04:15:20,28.7,82,56
-37.444,145.947,2009-02-13T04:15:20,50.4,89,66
-37.42,145.919,2009-02-13T04:15:20,58.5,83,72
-37.525,145.472,2009-02-13T04:15:20,40.4,87,62
-37.787,145.793,2009-02-13T04:15:20,82.7,97,82
-37.358,145.839,2009-02-13T04:15:20,69.9,95,77
-37.34,145.779,2009-02-13T04:15:20,41.1,85,67
-37.776,145.803,2009-02-13T04:15:20,42.3,86,61
-37.333,145.827,2009-02-13T04:15:20,38.9,86,62
-37.326,145.813,2009-02-13T04:15:20,78.2,98,83
-37.335,145.595,2009-02-13T04:15:20,41.8,85,65
-37.307,145.589,2009-02-13T04:15:20,154.3,100,106
-37.297,145.6,2009-02-13T04:15:20,104.8,100,92
-37.241,145.546,2009-02-13T04:15:20,67.4,96,80
-37.232,145.544,2009-02-13T04:15:20,55.1,93,75
-37.344,145.597,2009-02-13T04:15:20,94.5,100,88
-37.315,145.603,2009-02-13T04:15:20,128.9,100,99
-37.607,145.546,2009-02-13T04:15:20,35.9,85,60
-37.786,145.805,2009-02-13T04:15:20,29.8,80,54
-37.306,145.601,2009-02-13T04:15:20,135,100,102
-37.68,145.91,2009-02-13T04:15:20,30.5,81,55
-37.637,145.877,2009-02-13T04:15:20,117,100,96
-37.617,145.885,2009-02-13T04:15:20,68.2,96,78
-37.65,145.623,2009-02-13T04:15:20,105.6,94,90
-37.23,145.556,2009-02-13T04:15:20,130.4,100,102
-37.626,145.549,2009-02-13T04:15:20,102.9,100,92
-37.627,145.875,2009-02-13T04:15:20,64,95,76
-37.618,145.873,2009-02-13T04:15:20,57.2,93,73
-37.637,145.613,2009-02-13T04:15:20,35,83,58
-37.916,145.695,2009-02-13T04:15:10,52.4,91,69
-38.056,145.766,2009-02-13T04:15:10,16.7,81,54
-37.947,145.899,2009-02-13T04:15:10,39.1,80,64
-37.918,145.683,2009-02-13T04:15:10,173,100,110
-37.92,145.671,2009-02-13T04:15:10,34,83,57
-38.908,146.461,2009-02-13T04:15:00,47.8,84,66
-37.363,145.856,2009-02-12T16:13:50,27.3,95,45
-37.601,145.535,2009-02-12T16:13:50,29.3,99,48
-37.369,145.862,2009-02-12T16:13:50,28.7,98,46
-37.603,145.567,2009-02-12T16:13:50,32.4,100,51
-37.599,145.559,2009-02-12T16:13:50,35.4,95,53
-37.23,145.56,2009-02-12T12:54:00,36.7,100,54
-37.367,145.85,2009-02-12T12:54:00,142.2,100,100
-37.362,145.839,2009-02-12T12:54:00,108.7,100,89
-37.357,145.833,2009-02-12T12:54:00,38.2,100,55
-37.242,145.545,2009-02-12T12:54:00,24.2,91,43
-36.62,147.256,2009-02-12T12:54:00,28.9,98,46
-37.36,145.854,2009-02-12T12:54:00,79.4,100,78
-37.372,145.841,2009-02-12T12:54:00,71.4,100,74
-37.232,145.543,2009-02-12T12:54:00,27.1,96,46
-37.356,145.848,2009-02-12T12:54:00,48.5,100,61
-36.619,147.27,2009-02-12T12:54:00,37.7,100,53
-36.608,147.023,2009-02-12T12:54:00,23.6,85,41
-37.241,145.562,2009-02-12T12:54:00,47.5,100,62
-37.371,145.856,2009-02-12T12:54:00,62.2,100,69
-37.282,145.585,2009-02-12T12:54:00,29.4,90,50
-37.368,145.835,2009-02-12T12:54:00,37.2,100,55
-37.238,145.592,2009-02-12T12:54:00,49.1,100,63
-37.642,145.616,2009-02-12T12:53:50,52.2,100,65
-37.922,145.684,2009-02-12T12:53:50,26.1,94,44
-37.917,145.694,2009-02-12T12:53:50,36.7,100,53
-37.919,145.678,2009-02-12T12:53:50,22.7,85,41
-37.659,145.59,2009-02-12T12:53:50,30.8,99,50
