latitude,longitude,power,confidence,surface_temperature_celcius
-37.646,145.775,29.6,82,55
-37.653,145.79,30.1,82,56
-37.655,145.778,46.8,89,66
-38.913,146.279,128,100,100
-37.477,146.039,18.5,80,40
-37.468,146.037,41.3,100,58
-37.457,146.047,26.7,100,48
-37.459,146.035,27.9,100,50
-37.448,146.045,58.4,100,69
-37.437,146.055,29.9,100,52
-37.439,146.043,27.8,100,49
-37.428,146.053,27.1,94,50
-37.419,146.051,43.6,100,62
-37.41,146.049,31.7,100,54
-37.375,146.047,25.2,100,47
-37.337,145.979,28.5,100,50
-37.34,145.956,21.3,94,44
-37.341,145.945,24.7,98,48
-37.344,145.922,68.2,100,74
-37.331,145.954,22,95,45
-37.332,145.942,49.2,100,64
-37.334,145.931,36.5,100,56
-37.335,145.92,30.5,100,51
-38.549,142.959,20.9,84,41
-37.656,145.784,31.8,100,52
-37.646,145.782,28.9,100,49
-37.343,145.936,28.7,80,54
-37.383,146.027,42.8,89,65
-37.379,146.023,32.3,84,59
-38.919,146.285,135.1,87,101
-37.337,145.936,47.4,100,62
-37.339,145.95,61.8,100,71
-37.347,145.934,32.1,100,51
-37.367,145.942,26.4,99,47
-37.344,145.929,41.3,100,57
-37.341,145.922,38.4,100,55
-37.439,146.043,59.9,92,74
-37.435,146.037,66.5,96,78
-37.412,146.047,45.4,90,67
-37.414,146.032,146.7,100,104
-37.401,146.044,202.9,100,117
-37.404,146.029,97.5,100,90
-37.396,146.01,106.7,100,92
-37.386,146.007,33,84,58
-37.353,145.973,64.1,84,76
-37.346,145.953,54,91,70
-37.345,145.955,74.1,88,79
-37.368,145.985,91,99,86
-37.369,145.996,51.7,88,68
-37.392,146.026,154.7,100,106
-37.394,146.037,172,100,110
-37.421,146.037,32.6,82,56
-37.43,146.035,77.5,97,81
-37.431,146.046,167.1,100,109
-37.344,145.953,54.4,100,65
-37.349,145.973,38.5,100,55
-37.361,145.97,24,91,43
-37.481,146.035,22.5,83,41
-37.455,145.974,23.4,80,42
-37.437,146.032,26.9,84,47
-37.426,146.041,65.1,100,71
-37.427,146.029,44.5,100,60
-37.416,146.039,93.9,100,84
-37.418,146.027,97.3,100,85
-37.407,146.036,30.9,93,50
-37.398,146.034,80,100,78
-37.4,146.022,49.7,100,64
-37.402,146.01,21.4,88,42
-37.404,145.936,28,97,46
-37.395,145.934,21.3,82,40
-37.376,146.01,37.8,98,55
-37.378,145.998,34.8,90,53
-37.371,145.984,36.2,85,54
-37.376,145.947,38,100,55
-37.378,145.936,21.7,84,41
-37.367,145.945,232.7,100,121
-37.369,145.933,31.8,100,50
-37.354,145.967,79.5,100,78
-37.356,145.955,155.5,100,104
-37.358,145.942,232.5,100,121
-37.36,145.931,25.2,93,44
-37.345,145.965,65.7,100,71
-37.347,145.953,147.6,100,101
-37.349,145.941,71.4,100,74
-37.456,145.99,40.4,80,62
-37.457,145.972,55.2,91,69
-37.41,146.015,51.7,89,69
-37.387,146.011,53,83,69
-37.389,145.993,56.3,92,70
-37.377,145.991,42.3,86,61
-37.379,145.974,86.3,98,83
-37.369,145.956,82.7,97,81
-37.371,145.939,43.5,86,62
-38.922,146.297,116.3,100,95
-38.488,146.81,53.4,92,71
-38.49,146.792,33.6,85,60
-38.48,146.773,27.6,81,55
-38.453,146.822,43.3,83,65
-38.454,146.817,38.7,86,61
-38.443,146.816,29,80,54
-39.01,146.359,38.5,100,55
-39.02,146.337,135.4,100,99
-39.022,146.358,30.2,94,50
-38.443,146.821,37.4,100,52
-38.456,146.82,31.7,99,49
-37.405,144.2,55.9,85,67
-37.407,144.162,56.2,100,66
-37.409,144.178,55.2,100,66
-37.411,144.193,38.7,100,55
-37.418,144.161,24.3,88,42
-37.42,144.176,38.5,100,54
-39.014,146.328,34.6,100,51
-37.404,144.151,30.2,80,61
-37.407,144.133,213.6,100,120
-37.946,145.348,65.9,92,81
-37.95,145.328,88.5,100,90
-37.943,145.303,48,94,74
-37.927,145.32,119.2,94,100
-37.676,145.622,44,89,66
-37.651,145.683,36.9,85,62
-37.639,145.678,45.8,91,68
-37.643,145.658,68,96,79
-37.439,145.992,74.6,97,81
-37.445,145.967,58.3,93,73
-37.439,145.983,77.5,97,82
-37.427,145.978,131.7,100,100
-37.409,145.998,56.2,93,73
-39.019,146.362,40.3,87,62
-38.943,146.41,107.7,94,95
-38.943,146.405,100.7,100,93
-38.926,146.302,70.8,98,83
-38.492,146.807,49.9,92,71
-38.498,146.782,124.2,100,99
-38.496,146.803,78.9,98,84
-38.501,146.778,88.5,100,88
-37.347,145.843,55.6,91,69
-37.452,146.035,30.8,81,55
-37.641,145.681,44.3,100,63
-37.386,145.94,33.8,100,54
-37.344,145.843,28.1,100,49
-37.346,145.845,157,100,106
-37.347,145.832,33.1,84,58
-37.325,145.853,47.4,90,68
-37.646,145.713,128.6,94,99
-37.636,145.711,130.9,100,100
-37.637,145.699,124.9,100,99
-37.628,145.697,86.1,99,86
-37.4,145.995,34.4,85,60
-37.401,145.982,65.7,90,77
-37.391,145.981,103.9,100,92
-37.393,145.968,111,94,95
-37.383,145.966,45.8,84,66
-37.386,145.942,49.9,85,67
-37.444,146.031,20.5,83,40
-37.383,145.962,54.5,100,66
-37.384,145.946,58,100,67
-37.386,145.925,26.8,98,46
-37.394,145.951,67.9,94,75
-37.396,145.975,57.1,91,70
-37.391,145.987,23.3,89,43
-37.392,145.998,31.3,100,49
-37.396,145.962,22.1,83,41
-37.398,145.973,54,100,65
-37.4,145.985,30.5,100,50
-37.405,145.96,57.4,100,67
-37.407,145.971,37.6,94,56
-37.409,145.982,39.6,100,57
-37.407,145.898,94.7,94,87
-37.434,145.974,63.6,95,76
-37.435,145.963,82.6,98,83
-37.425,145.972,72.6,97,80
-37.426,145.961,34,84,58
-37.416,145.97,91.2,100,87
-37.408,145.957,39.9,86,61
-38.97,146.323,40.7,100,58
-38.97,146.319,41.2,100,58
-36.534,146.945,18.7,88,42
-38.968,146.327,18.8,83,41
-38.969,146.314,107.9,100,90
-38.971,146.3,103.2,100,88
-38.956,146.339,59.6,100,69
-38.958,146.325,98.1,100,86
-38.945,146.351,41.6,100,58
-38.947,146.337,34.8,100,54
-38.935,146.349,19.4,82,40
-38.863,146.438,23.3,94,44
-38.998,146.321,143.1,100,100
-38.989,146.318,86.4,100,81
-38.862,146.445,23.8,93,44
-38.942,146.344,50.3,100,63
-38.95,146.329,125.6,100,95
-38.951,146.342,43.4,100,59
-38.957,146.315,32.3,100,52
-38.959,146.327,24.4,95,45
-37.684,145.644,26.9,99,47
-38.954,146.322,33.1,100,50
-38.955,146.318,25.1,92,44
-37.309,145.83,71.1,96,78
-37.311,145.842,63.2,94,74
-38.864,146.428,27.3,100,47
-38.869,146.452,40,100,57
-37.347,145.765,20.5,89,42
-37.311,145.833,29.1,96,49
-37.659,145.773,40.9,100,58
-37.646,145.735,27.1,100,48
-37.632,145.643,21.9,93,44
-37.459,146.019,36.3,100,55
-37.458,145.96,39,85,58
-38.941,146.329,58.5,100,69
-38.942,146.317,118.8,100,94
-38.944,146.306,84.1,100,82
-38.932,146.327,24.3,91,47
-38.929,146.278,78.7,100,80
-38.931,146.267,69.3,100,76
-38.917,146.306,18.5,80,40
-38.919,146.294,40.4,100,57
-38.921,146.282,20.4,87,42
-38.876,146.463,107.2,100,90
-38.878,146.451,35.3,100,56
-38.869,146.449,18.1,84,42
-38.871,146.438,43.2,100,60
-38.872,146.426,19.5,86,42
-38.863,146.424,27.9,100,49
-38.865,146.412,31.2,100,52
-38.939,146.323,149.4,100,106
-38.879,146.436,75.5,98,83
-37.456,146.015,41,100,57
-37.469,146.028,21.5,86,42
-37.676,145.622,21.1,89,43
-37.211,145.532,19.1,82,40
-37.213,145.546,24.1,95,45
-37.313,145.835,31.9,100,52
-37.324,145.831,106.6,100,89
-37.326,145.848,81.8,100,80
-37.329,145.815,20.9,88,42
-37.596,145.916,31.1,83,57
-38.922,146.398,94.4,100,90
-38.922,146.413,61,96,79
-38.918,146.312,59.2,88,72
-38.88,146.421,46,83,70
-38.917,146.401,43.3,82,68
-38.915,146.31,42.6,83,63
-38.929,146.425,86,99,86
-38.923,146.295,46.8,89,65
-38.924,146.308,191.4,100,114
-38.926,146.32,44.6,88,65
-37.591,145.924,46.1,88,65
-37.633,145.631,49,89,66
-37.352,145.865,221.7,100,120
-37.36,145.851,50.1,90,67
-37.361,145.863,94.2,99,86
-38.916,146.318,50.5,100,63
-38.917,146.311,27.5,99,47
-38.92,146.328,39.2,100,55
-37.903,145.683,35.3,100,53
-37.463,145.991,35.6,100,55
-37.5,145.478,19.2,84,41
-37.495,145.483,26.2,100,47
-37.497,145.471,29,100,50
-37.542,145.199,31.9,100,51
-37.532,145.196,27,99,47
-37.46,145.513,21,88,42
-37.362,145.861,71.3,100,75
-37.358,145.767,28.6,100,48
-37.354,145.774,31.1,100,50
-37.357,145.761,28.1,100,47
-37.315,145.83,35.5,100,55
-37.319,145.805,27.3,100,48
-37.904,145.692,21.8,90,43
-37.906,145.679,31.3,100,51
-37.896,145.676,48.5,100,63
-37.898,145.664,26.4,99,47
-37.677,145.819,30.8,100,51
-37.639,145.733,21.8,88,42
-36.501,146.908,49.5,87,71
-36.485,146.696,65,90,78
-37.63,145.881,36.4,85,60
-37.496,145.98,26.8,80,54
-37.471,146.008,33.7,83,58
-37.473,145.994,48.9,90,67
-37.54,145.221,184.4,100,116
-37.544,145.187,50.1,94,75
-37.54,145.216,237.2,100,126
-37.542,145.199,190.9,100,117
-37.375,145.861,38.4,85,59
-37.368,145.869,72.5,96,79
-38.925,146.428,88.9,100,87
-38.926,146.412,133.3,100,102
-38.927,146.299,34.4,81,58
-38.884,146.405,73.9,98,84
-38.913,146.322,28.4,99,47
-38.917,146.377,22.3,85,42
-38.911,146.371,23.2,91,44
-37.536,145.205,24,90,43
-37.642,145.827,40.3,100,57
-37.358,145.847,23,91,44
-37.32,145.838,21.5,89,43
-38.914,146.358,28,80,49
-38.916,146.329,25.2,94,45
-38.885,146.396,59.4,100,70
-38.887,146.372,47.3,98,63
-36.481,146.676,26.4,81,55
-37.535,145.19,78.3,99,86
-37.528,145.182,82.8,100,87
-38.906,146.414,42.6,87,64
-38.917,146.412,99.8,100,89
-37.342,145.604,32,82,56
-37.491,145.49,37,83,57
-37.522,145.486,34.9,83,57
-36.507,146.929,32.4,80,53
-38.895,146.464,35.5,91,55
-37.91,145.684,52.9,100,65
-37.913,145.696,32.6,100,52
-37.915,145.709,28,100,48
-37.215,145.545,40.3,100,58
-37.218,145.559,68.3,100,74
-37.235,145.539,50.2,100,64
-37.237,145.554,42.5,100,59
-37.301,145.615,32.2,100,52
-37.331,145.785,20.4,81,40
-37.369,145.886,28.1,91,48
-37.33,145.607,44.6,100,60
-37.416,145.928,33.7,100,51
-37.476,145.497,47,100,61
-37.483,145.481,59.9,100,69
-37.486,145.495,97.4,100,85
-37.617,145.892,22.2,87,42
-37.627,145.889,44.7,100,59
-37.653,145.618,19.8,82,40
-37.476,145.498,47,100,61
-36.506,146.925,23.2,88,42
-36.508,146.937,29.2,100,48
-36.497,146.697,42.6,100,58
-36.606,147.019,22,83,41
-36.498,146.695,58.7,100,68
-37.377,145.863,26.9,98,46
-37.316,145.821,24.2,95,45
-37.338,145.771,21.9,88,42
-37.337,145.595,26,98,46
-37.242,145.543,45.7,100,61
-37.219,145.547,92.8,100,84
-37.23,145.55,50.3,100,65
-37.234,145.523,32.9,100,52
-37.231,145.539,137.3,100,99
-37.233,145.534,126.7,100,96
-37.215,145.565,20.9,85,43
-37.647,145.618,31.9,100,52
-38.895,146.45,19.6,84,41
-36.61,147.01,36.7,87,63
-36.608,147.021,85.3,99,85
-36.636,147.276,28,80,54
-36.607,147.032,66.2,95,77
-36.638,147.265,28.5,80,54
-36.521,146.927,46,83,69
-36.499,146.691,49.3,93,73
-36.488,146.7,44,92,70
-36.449,146.916,63.3,90,79
-36.45,146.904,198,100,118
-36.47,146.701,26.9,85,61
-36.479,146.703,34.6,88,65
-36.443,146.891,35,85,66
-36.452,146.893,53.8,94,75
-36.471,146.69,56,95,77
-37.468,145.43,28.7,82,56
-37.444,145.947,50.4,89,66
-37.42,145.919,58.5,83,72
-37.525,145.472,40.4,87,62
-37.787,145.793,82.7,97,82
-37.358,145.839,69.9,95,77
-37.34,145.779,41.1,85,67
-37.776,145.803,42.3,86,61
-37.333,145.827,38.9,86,62
-37.326,145.813,78.2,98,83
-37.335,145.595,41.8,85,65
-37.307,145.589,154.3,100,106
-37.297,145.6,104.8,100,92
-37.241,145.546,67.4,96,80
-37.232,145.544,55.1,93,75
-37.344,145.597,94.5,100,88
-37.315,145.603,128.9,100,99
-37.607,145.546,35.9,85,60
-37.786,145.805,29.8,80,54
-37.306,145.601,135,100,102
-37.68,145.91,30.5,81,55
-37.637,145.877,117,100,96
-37.617,145.885,68.2,96,78
-37.65,145.623,105.6,94,90
-37.23,145.556,130.4,100,102
-37.626,145.549,102.9,100,92
-37.627,145.875,64,95,76
-37.618,145.873,57.2,93,73
-37.637,145.613,35,83,58
-37.916,145.695,52.4,91,69
-38.056,145.766,16.7,81,54
-37.947,145.899,39.1,80,64
-37.918,145.683,173,100,110
-37.92,145.671,34,83,57
-38.908,146.461,47.8,84,66
-37.363,145.856,27.3,95,45
-37.601,145.535,29.3,99,48
-37.369,145.862,28.7,98,46
-37.603,145.567,32.4,100,51
-37.599,145.559,35.4,95,53
-37.23,145.56,36.7,100,54
-37.367,145.85,142.2,100,100
-37.362,145.839,108.7,100,89
-37.357,145.833,38.2,100,55
-37.242,145.545,24.2,91,43
-36.62,147.256,28.9,98,46
-37.36,145.854,79.4,100,78
-37.372,145.841,71.4,100,74
-37.232,145.543,27.1,96,46
-37.356,145.848,48.5,100,61
-36.619,147.27,37.7,100,53
-36.608,147.023,23.6,85,41
-37.241,145.562,47.5,100,62
-37.371,145.856,62.2,100,69
-37.282,145.585,29.4,90,50
-37.368,145.835,37.2,100,55
-37.238,145.592,49.1,100,63
-37.642,145.616,52.2,100,65
-37.922,145.684,26.1,94,44
-37.917,145.694,36.7,100,53
-37.919,145.678,22.7,85,41
-37.659,145.59,30.8,99,50
-37.655,145.6,63.4,100,71
-37.644,145.598,90.8,100,83
-37.459,145.525,72.5,100,75
-37.457,145.542,168.1,100,107
-37.606,145.542,24.3,82,43
-37.328,145.592,58.5,93,73
-37.318,145.597,36.3,86,61
-37.392,145.877,49.9,100,59
-37.394,145.888,85.2,100,77
-37.616,145.584,44.4,100,59
-36.437,146.906,47.7,100,61
-36.47,146.695,29,100,48
-36.481,146.705,24.9,96,45
-36.49,146.703,23.5,92,44
-36.518,146.963,49.2,100,62
-36.492,146.714,40.1,100,56
-36.439,146.917,49.2,100,62
-36.445,146.91,41.4,98,56
-36.483,146.716,21.5,88,42
-36.527,146.962,31.4,100,49
-36.518,146.772,28.7,99,47
-36.519,146.783,29.8,100,48
-36.624,147.264,22.5,82,40
-36.601,147.033,33,100,51
-36.6,147.022,38.2,100,55
-36.476,146.685,100.9,100,94
-36.605,147.02,116.1,94,96
-36.607,147.008,62,95,76
-36.543,146.787,76.6,98,84
-36.516,146.885,76.4,99,86
-36.507,146.883,67.8,97,81
-36.509,146.87,66.3,97,82
-36.484,146.7,90.4,100,90
-36.486,146.688,45.6,93,72
-36.474,146.698,54.5,94,75
-36.472,146.71,50.8,87,72
-37.254,145.584,193.2,94,116
-37.248,145.576,54.6,92,70
-37.239,145.574,128,100,98
-37.229,145.572,207.5,100,118
-37.231,145.56,43.1,83,64
-37.22,145.57,27.3,80,53
-36.628,147.267,26.4,90,43
-36.618,146.942,51.7,100,63
-36.62,146.931,25.9,93,44
-36.598,147.018,43.3,100,58
-36.584,146.998,33.8,100,50
-36.526,147.008,23.5,91,44
-36.528,146.997,32.2,100,51
-36.533,146.963,28.3,100,47
-36.524,146.961,28.9,96,48
-36.531,146.905,30,100,50
-36.533,146.894,25.8,97,46
-36.538,146.791,44.9,100,60
-36.531,146.783,40.9,100,56
-36.503,146.916,22.5,85,41
-36.505,146.905,21.9,85,41
-36.508,146.882,24.2,91,43
-36.522,146.781,100.4,100,86
-36.524,146.77,49.3,100,62
-36.492,146.729,24.9,95,45
-36.485,146.716,56.2,100,67
-36.476,146.714,32,100,52
-36.477,146.702,31.3,100,51
-36.465,146.723,33.8,100,52
-36.467,146.712,48.8,100,62
-36.429,146.79,36.2,100,52
-37.633,145.596,45.6,82,60
-37.622,145.606,110,100,90
-37.624,145.594,116.7,100,93
-37.625,145.581,55.6,100,68
-37.613,145.604,160,100,105
-37.616,145.58,86.3,100,82
-37.619,145.556,42.1,97,59
-37.606,145.609,28.3,92,44
-37.608,145.597,124.1,100,93
-37.609,145.585,75.4,100,74
-37.613,145.561,30.1,100,47
-37.586,145.692,44.1,100,58
-37.608,145.522,24.9,83,44
-37.443,145.939,35.1,100,50
-37.462,145.5,60.2,93,70
-37.463,145.488,58.7,92,70
-37.454,145.486,68,100,74
-37.443,145.496,65.5,100,73
-37.434,145.525,24.7,86,42
-37.437,145.501,72.9,100,74
-37.439,145.488,29.5,100,47
-37.425,145.523,40.3,100,55
-37.426,145.511,33.3,100,49
-37.366,145.831,32.3,98,50
-37.363,145.781,36.8,86,54
-37.349,145.816,64.8,100,72
-37.338,145.826,32.7,100,49
-37.34,145.814,87.6,100,81
-37.341,145.801,37.1,92,55
-37.331,145.811,67.6,100,71
-37.332,145.799,34.5,100,52
-37.321,145.809,29.9,100,48
-37.323,145.797,21.8,83,41
-37.264,145.62,36,82,56
-37.259,145.583,96,100,88
-37.244,145.573,46.9,100,62
-37.246,145.562,36.7,100,55
-37.235,145.572,74.4,100,76
-37.226,145.569,64.1,100,70
-37.913,146.41,43.2,100,57
-37.914,146.399,24.4,90,43
-37.945,145.677,27.4,96,45
-37.936,145.675,74.6,100,75
-37.937,145.663,49.4,100,62
-37.925,145.686,35.3,100,53
-37.926,145.674,64.8,100,71
-37.917,145.672,29.8,100,47
-38.523,146.718,23.5,85,41
-39,146.438,22.2,84,41
-38.983,146.423,36.6,94,51
-38.948,146.42,64.3,100,69
-38.937,146.43,37.4,100,54
-38.939,146.418,41.2,100,56
-38.927,146.44,42.8,100,58
-38.928,146.428,82.6,100,79
-38.93,146.416,23,84,41
-38.914,146.462,45.1,100,60
-38.916,146.45,44.2,100,59
-38.917,146.438,36,100,51
-38.903,146.472,152.3,100,103
-37.278,145.564,177.1,100,113
-37.28,145.531,89.9,100,88
-37.29,145.558,81.5,99,85
-37.348,145.794,52.3,84,66
-37.359,145.786,41.6,85,60
-37.361,145.814,43,85,60
-37.923,145.692,35.1,100,52
-37.925,145.687,39.2,100,55
-37.926,145.7,33.5,100,51
-37.934,145.685,44.9,100,58
-37.944,145.684,34.3,100,51
-37.256,145.634,91.4,100,82
-37.258,145.647,55.1,100,65
-37.266,145.632,67.7,100,72
-37.268,145.645,52.7,100,64
-37.274,145.617,80.5,100,78
-37.276,145.63,161.5,100,105
-37.277,145.643,44.2,100,59
-37.277,145.623,145.9,100,100
-37.278,145.636,43.9,92,59
-37.28,145.649,39.5,90,56
-37.28,145.569,30.4,100,47
-37.287,145.621,132.7,100,97
-37.29,145.567,60,100,67
-37.299,145.566,26.8,87,45
-37.322,145.587,140.1,100,101
-37.33,145.573,24.6,95,45
-37.331,145.585,124.6,100,95
-37.333,145.598,64.3,100,71
-37.358,145.805,45.2,88,59
-37.341,145.583,54,100,65
-37.438,145.948,35.8,100,50
-37.447,145.946,38.4,100,52
-37.437,145.533,43.4,97,58
-37.446,145.531,67.4,100,72
-37.448,145.544,55.3,100,66
-37.449,145.537,54.9,100,64
-37.485,145.504,34.2,100,52
-37.494,145.502,39.4,100,56
-37.496,145.515,26.5,89,44
-37.544,145.585,72.2,100,72
-37.546,145.579,50.2,100,59
-37.548,145.592,40.4,100,53
-37.58,145.695,24.4,88,42
-37.625,145.58,67.2,100,71
-37.606,145.345,23.9,87,42
-37.635,145.578,73.6,100,75
-37.636,145.571,45.4,98,58
-37.647,145.581,30.2,80,48
-37.322,145.594,27.8,89,46
-37.316,145.588,22.3,82,40
-37.645,145.575,48.3,100,60
-37.629,145.572,42.6,100,56
-37.453,145.522,23.6,85,41
-36.518,147.034,25.7,96,45
-36.509,147.028,21.7,84,42
-37.331,145.57,51.7,100,64
-36.545,146.973,31.8,81,61
-36.54,146.879,23.5,84,59
-36.505,146.769,70.8,98,83
-36.508,146.752,145.3,100,106
-36.49,146.725,30.9,87,63
-36.44,146.801,38.1,89,65
-36.44,146.795,36.7,87,63
-37.632,145.909,46,81,64
-37.661,145.573,124.1,94,97
-37.518,145.896,77.8,96,79
-37.551,145.72,25.8,83,57
-37.599,145.456,178.6,94,114
-37.589,145.453,121,94,100
-37.578,145.451,57.9,81,78
-37.581,145.436,53.9,83,76
-37.561,145.49,101.8,100,90
-37.563,145.476,179.1,100,112
-37.445,145.94,50.7,89,66
-37.452,145.936,42,86,61
-37.497,145.51,127.8,94,97
-37.487,145.507,135.8,100,100
-37.5,145.435,97.6,100,90
-37.503,145.36,22.3,80,54
-37.453,145.294,60.8,95,76
-37.458,145.265,27.9,85,59
-37.445,145.277,61.3,95,77
-37.448,145.262,65.5,96,78
-37.438,145.26,30,84,59
-37.359,145.574,31.9,86,61
-37.333,145.66,40.5,81,68
-37.336,145.645,75.5,98,84
-37.347,145.584,128.6,100,100
-37.349,145.571,125.7,100,99
-37.352,145.556,81.6,99,85
-37.392,145.337,79.8,98,84
-37.323,145.657,88.7,100,88
-37.325,145.641,208.3,100,120
-37.331,145.61,199.3,100,117
-37.339,145.568,194.3,100,116
-37.342,145.553,151.9,100,106
-37.318,145.622,235.9,100,124
-37.321,145.607,69.4,96,78
-37.329,145.564,168.8,100,110
-37.318,145.65,194.5,100,116
-37.321,145.634,158.8,100,107
-37.326,145.603,54.6,91,69
-37.334,145.56,97.1,100,89
-37.337,145.546,51.6,92,70
-37.305,145.663,37.5,87,62
-37.313,145.615,169.4,100,109
-37.327,145.543,84.4,98,84
-37.333,145.391,32.8,86,61
-37.33,145.344,27.8,85,59
-37.275,145.307,28.9,84,59
-37.265,145.304,47.6,92,70
-37.268,145.29,24.9,83,57
-37.278,145.112,34.2,89,66
-38.498,146.771,159.3,94,107
-38.492,146.78,76.6,84,81
-38.488,146.744,76.7,92,82
-37.325,145.619,187.7,100,114
-37.327,145.63,238,100,124
-37.328,145.642,123.5,100,99
-37.334,145.617,60.3,93,73
-37.339,145.651,65.7,96,79
-37.361,145.797,61.5,83,73
-37.368,145.784,40.3,87,62
-37.37,145.795,70.6,96,78
-37.345,145.567,51.4,88,69
-37.347,145.579,42.5,86,64
-37.349,145.59,48.4,90,68
-37.377,145.782,67.5,95,76
-37.353,145.554,41.9,89,66
-37.499,145.367,124.6,100,98
-37.501,145.378,31.4,83,57
-36.438,146.784,32.8,81,59
-36.455,146.908,33.1,86,61
-36.474,146.723,27.9,82,56
-36.519,147.039,36.6,88,64
-36.483,146.721,42.2,88,65
-36.485,146.733,48.2,91,68
-36.528,147.037,133.9,100,102
-36.53,147.049,22.8,83,57
-36.534,147.012,57.7,94,75
-36.536,147.024,50.1,93,72
-36.537,147.035,26.6,85,59
-36.523,147.114,30.7,100,51
-36.534,147.108,41.7,100,60
-36.526,147.103,34.3,100,55
-36.616,146.94,25.3,96,50
-36.618,146.928,37.6,100,58
-36.614,146.934,49,100,65
-36.616,146.921,33.9,84,55
-36.59,147.019,28.2,100,51
-36.592,147.007,41.9,100,61
-36.537,147.1,48.7,100,65
-36.539,147.087,30.9,100,54
-36.525,147.109,115,100,93
-36.527,147.097,171.7,100,109
-36.529,147.085,52.7,100,68
-36.549,146.969,47.6,91,64
-36.517,147.094,31.9,100,55
-36.519,147.082,23.1,97,49
-36.539,146.966,67.5,99,73
-36.544,146.94,37.1,92,60
-36.546,146.928,24.4,81,52
-36.564,146.816,15.6,82,40
-36.567,146.803,19.8,93,44
-36.538,146.914,91.1,100,85
-36.54,146.901,114.2,100,94
-36.542,146.889,132.4,100,99
-36.557,146.801,21.2,97,46
-36.559,146.788,15.4,83,41
-36.548,146.798,31.4,100,55
-36.55,146.786,15.9,85,42
-36.545,146.791,24.6,87,49
-36.534,146.801,66.3,100,74
-36.526,146.787,26.4,100,52
-36.509,146.77,22.4,100,48
-36.511,146.757,28,100,52
-36.5,146.767,43.5,100,63
-36.502,146.754,36.6,100,58
-36.492,146.752,18.9,95,45
-36.495,146.739,20.6,98,46
-36.485,146.736,77,100,79
-36.476,146.734,29.1,100,54
-36.478,146.721,32.5,100,55
-36.466,146.731,18.7,97,46
-36.468,146.718,33.3,100,56
-36.464,146.724,30.7,100,54
-36.427,146.886,192.2,100,114
-36.429,146.874,158.2,100,107
-36.438,146.822,38.8,100,60
-36.444,146.784,33.9,92,57
-36.446,146.772,24.4,94,51
-36.454,146.722,24.2,100,50
-36.416,146.896,89.9,100,86
-36.42,146.871,187.5,100,114
-36.435,146.782,43.8,100,63
-36.437,146.769,52.2,100,68
-36.406,146.894,13.2,84,41
-36.408,146.881,21.2,100,48
-36.41,146.869,65.3,100,75
-36.598,146.922,134,100,106
-36.595,146.916,52.4,96,79
-36.574,146.913,49.5,95,77
-36.576,146.897,20.2,80,63
-36.565,146.895,91.1,100,93
-36.562,146.812,114.3,100,100
-36.553,146.796,46.3,94,75
-36.461,146.906,25.1,80,56
-36.48,146.727,68.9,98,82
-36.469,146.727,97,100,94
-36.455,146.757,105.7,87,96
-36.458,146.725,34.1,85,70
-36.46,146.706,48,95,77
-36.449,146.705,44.8,95,76
-36.422,146.731,43.4,85,72
-36.424,146.713,103.2,100,97
